id,station_name,longitude,latitude,elevation,code,abbreviation,yyyy,1,2,3,4,5,6,7,8,9,10,11,12
43404,JAFFNA,80.03,9.68,3,5,PRECIP,2019,0.0,5.9,3.2,36.4,0.0,21.7,89.3,83.1,172.7,446.0,292.2,225.3
43404,JAFFNA,80.03,9.68,3,5,PRECIP,2020,23.2,17.6,0.0,30.7,39.9,2.7,118.5,33.2,212.6,23.3,339.7,872.9
43404,JAFFNA,80.03,9.68,3,5,PRECIP,2021,317.5,15.3,1.6,110.4,95.4,50.4,57.0,8.3,54.7,390.7,752.4,189.6
43404,JAFFNA,80.03,9.68,3,5,PRECIP,2022,181.2,108.3,18.5,185.1,10.3,5.3,73.1,95.0,2.8,479.4,263.2,201.8
43404,JAFFNA,80.03,9.68,3,5,PRECIP,2023,22.9,166.4,10.7,6.1,164.6,13.5,25.1,21.2,67.8,NA,NA,NA
43444,KATUGASTOTA,80.63,7.33,417,5,PRECIP,2010,117.7,24.4,80.4,284.2,122.5,189.2,286.0,192.6,107.3,246.3,546.7,468.3
43444,KATUGASTOTA,80.63,7.33,417,5,PRECIP,2011,383.2,305.8,83.2,166.7,70.7,47.9,63.6,49.8,150.8,275.1,102.3,77.5
43444,KATUGASTOTA,80.63,7.33,417,5,PRECIP,2012,40.4,147.3,48.7,173.1,0.9,66.0,135.0,63.6,28.5,596.3,265.0,426.1
43444,KATUGASTOTA,80.63,7.33,417,5,PRECIP,2013,298.7,91.9,71.4,178.7,146.7,296.9,122.0,108.3,155.9,258.2,113.3,83.5
43444,KATUGASTOTA,80.63,7.33,417,5,PRECIP,2014,72.6,33.4,7.6,240.1,121.3,115.2,76.8,96.6,256.6,572.1,308.4,638.4
43444,KATUGASTOTA,80.63,7.33,417,5,PRECIP,2015,5.3,106.4,57.6,157.3,141.5,106.1,54.1,140.2,142.1,413.6,385.6,266.8
43444,KATUGASTOTA,80.63,7.33,417,5,PRECIP,2016,4.1,30.2,131.4,123.2,518.5,82.5,46.7,38.8,7.4,82.8,174.0,60.5
43444,KATUGASTOTA,80.63,7.33,417,5,PRECIP,2017,105.4,62.0,294.4,41.0,147.7,78.4,40.1,103.9,101.1,288.2,197.4,106.1
43444,KATUGASTOTA,80.63,7.33,417,5,PRECIP,2018,20.3,39.5,42.7,215.9,344.5,138.5,48.2,180.7,157.8,450.5,291.6,99.1
43444,KATUGASTOTA,80.63,7.33,417,5,PRECIP,2019,3.6,55.1,20.0,222.9,17.9,82.0,96.8,165.8,72.0,471.2,171.3,164.4
43444,KATUGASTOTA,80.63,7.33,417,5,PRECIP,2020,23.0,3.8,56.9,107.2,316.9,129.5,115.5,114.2,219.1,59.5,160.9,189.3
43444,KATUGASTOTA,80.63,7.33,417,5,PRECIP,2021,143.1,54.6,86.4,285.6,326.9,125.4,165.1,136.6,162.6,438.5,451.6,46.4
43444,KATUGASTOTA,80.63,7.33,417,5,PRECIP,2022,14.2,29.4,80.0,250.2,NA,19.5,157.5,265.0,171.9,249.7,292.4,292.3
43444,KATUGASTOTA,80.63,7.33,417,5,PRECIP,2023,45.3,90.5,66.5,149.9,134.2,72.8,64.2,27.1,175.1,NA,NA,NA
43450,KATUNAYAKA,79.88,7.17,8,5,PRECIP,2010,52.2,6.3,130.6,310.4,680.1,117.8,51.0,8.1,235.6,201.7,576.9,214.9
43450,KATUNAYAKA,79.88,7.17,8,5,PRECIP,2011,26.9,28.2,38.0,272.9,137.8,57.5,66.0,66.4,64.7,404.8,159.9,123.0
43450,KATUNAYAKA,79.88,7.17,8,5,PRECIP,2012,12.4,124.0,62.9,328.6,24.3,154.5,44.1,196.7,110.2,567.4,155.8,164.3
43450,KATUNAYAKA,79.88,7.17,8,5,PRECIP,2013,122.9,89.2,89.4,76.5,523.5,240.6,157.9,91.2,272.2,164.6,194.3,34.8
43450,KATUNAYAKA,79.88,7.17,8,5,PRECIP,2014,26.2,1.5,130.1,193.2,163.0,146.0,110.5,317.7,123.8,369.0,259.0,436.3
43450,KATUNAYAKA,79.88,7.17,8,5,PRECIP,2015,6.2,52.5,211.7,160.6,282.5,254.6,20.0,44.9,340.4,275.6,556.4,159.2
43450,KATUNAYAKA,79.88,7.17,8,5,PRECIP,2016,2.9,101.8,10.2,42.6,652.7,158.6,22.1,2.5,0.6,126.5,267.8,34.6
